Freq(Hz), SPL(dB), Phase(degrees)
13602.539, 41.046, -83.994
13602.905, 41.049, -83.961
13603.271, 41.056, -83.946
13603.638, 41.063, -83.954
13604.004, 41.068, -83.979
13604.370, 41.071, -84.010
13604.736, 41.071, -84.038
13605.103, 41.071, -84.060
13605.469, 41.069, -84.075
13605.835, 41.067, -84.082
13606.201, 41.064, -84.079
13606.567, 41.062, -84.066
13606.934, 41.060, -84.049
13607.300, 41.060, -84.033
13607.666, 41.060, -84.022
13608.032, 41.060, -84.014
13608.398, 41.059, -84.005
13608.765, 41.059, -83.995
13609.131, 41.059, -83.989
13609.497, 41.058, -83.991
13609.863, 41.057, -84.000
13610.229, 41.053, -84.006
13610.596, 41.048, -83.995
13610.962, 41.045, -83.966
13611.328, 41.045, -83.932
13611.694, 41.048, -83.913
13612.061, 41.053, -83.926
13612.427, 41.054, -83.961
13612.793, 41.050, -83.997
13613.159, 41.043, -84.005
13613.525, 41.038, -83.981
13613.892, 41.037, -83.940
13614.258, 41.041, -83.914
13614.624, 41.047, -83.921
13614.990, 41.050, -83.954
13615.356, 41.048, -83.987
13615.723, 41.044, -83.997
13616.089, 41.041, -83.979
13616.455, 41.042, -83.952
13616.821, 41.047, -83.944
13617.188, 41.052, -83.967
13617.554, 41.053, -84.008
13617.920, 41.049, -84.042
13618.286, 41.043, -84.047
13618.652, 41.038, -84.026
13619.019, 41.037, -83.995
13619.385, 41.039, -83.974
13619.751, 41.041, -83.968
13620.117, 41.042, -83.967
13620.483, 41.042, -83.959
13620.850, 41.043, -83.946
13621.216, 41.046, -83.943
13621.582, 41.050, -83.961
13621.948, 41.049, -83.996
13622.314, 41.044, -84.021
13622.681, 41.037, -84.011
13623.047, 41.033, -83.962
13623.413, 41.036, -83.901
13623.779, 41.045, -83.870
13624.146, 41.056, -83.897
13624.512, 41.062, -83.972
13624.878, 41.058, -84.056
13625.244, 41.047, -84.103
13625.610, 41.035, -84.093
13625.977, 41.028, -84.041
13626.343, 41.029, -83.987
13626.709, 41.033, -83.963
13627.075, 41.038, -83.974
13627.441, 41.038, -83.999
13627.808, 41.034, -84.012
13628.174, 41.031, -84.000
13628.540, 41.030, -83.974
13628.906, 41.033, -83.955
13629.272, 41.036, -83.957
13629.639, 41.038, -83.973
13630.005, 41.036, -83.985
13630.371, 41.033, -83.974
13630.737, 41.033, -83.943
13631.104, 41.036, -83.908
13631.470, 41.043, -83.893
13631.836, 41.050, -83.907
13632.202, 41.053, -83.940
13632.568, 41.052, -83.970
13632.935, 41.049, -83.979
13633.301, 41.046, -83.965
13633.667, 41.046, -83.945
13634.033, 41.049, -83.935
13634.399, 41.051, -83.942
13634.766, 41.051, -83.957
13635.132, 41.048, -83.966
13635.498, 41.045, -83.962
13635.864, 41.044, -83.951
13636.230, 41.043, -83.943
13636.597, 41.043, -83.944
13636.963, 41.041, -83.950
13637.329, 41.038, -83.950
13637.695, 41.036, -83.941
13638.062, 41.036, -83.932
13638.428, 41.037, -83.933
13638.794, 41.037, -83.950
13639.160, 41.036, -83.972
13639.526, 41.032, -83.984
13639.893, 41.028, -83.977
13640.259, 41.028, -83.959
13640.625, 41.030, -83.950
13640.991, 41.034, -83.964
13641.357, 41.035, -83.997
13641.724, 41.032, -84.028
13642.090, 41.027, -84.035
13642.456, 41.023, -84.014
13642.822, 41.024, -83.979
13643.188, 41.028, -83.955
13643.555, 41.033, -83.959
13643.921, 41.036, -83.983
13644.287, 41.035, -84.005
13644.653, 41.031, -84.003
13645.020, 41.028, -83.970
13645.386, 41.030, -83.926
13645.752, 41.037, -83.900
13646.118, 41.046, -83.913
13646.484, 41.051, -83.962
13646.851, 41.049, -84.023
13647.217, 41.042, -84.066
13647.583, 41.033, -84.073
13647.949, 41.025, -84.047
13648.315, 41.022, -84.009
13648.682, 41.022, -83.979
13649.048, 41.023, -83.969
13649.414, 41.024, -83.974
13649.780, 41.022, -83.980
13650.146, 41.021, -83.981
13650.513, 41.019, -83.977
13650.879, 41.019, -83.974
13651.245, 41.020, -83.979
13651.611, 41.020, -83.992
13651.978, 41.019, -84.007
13652.344, 41.017, -84.019
13652.710, 41.015, -84.021
13653.076, 41.013, -84.013
13653.442, 41.012, -83.997
13653.809, 41.014, -83.979
13654.175, 41.019, -83.971
13654.541, 41.024, -83.982
13654.907, 41.027, -84.013
13655.273, 41.028, -84.054
13655.640, 41.025, -84.087
13656.006, 41.020, -84.098
13656.372, 41.016, -84.088
13656.738, 41.014, -84.069
13657.104, 41.015, -84.054
13657.471, 41.015, -84.049
13657.837, 41.015, -84.047
13658.203, 41.014, -84.036
13658.569, 41.014, -84.015
13658.936, 41.017, -83.995
13659.302, 41.022, -83.991
13659.668, 41.026, -84.011
13660.034, 41.027, -84.044
13660.400, 41.024, -84.068
13660.767, 41.020, -84.069
13661.133, 41.018, -84.048
13661.499, 41.019, -84.020
13661.865, 41.024, -84.007
13662.231, 41.029, -84.017
13662.598, 41.033, -84.047
13662.964, 41.033, -84.083
13663.330, 41.031, -84.113
13663.696, 41.026, -84.129
13664.062, 41.022, -84.130
13664.429, 41.018, -84.118
13664.795, 41.015, -84.095
13665.161, 41.013, -84.065
13665.527, 41.014, -84.033
13665.894, 41.016, -84.005
13666.260, 41.020, -83.988
13666.626, 41.024, -83.985
13666.992, 41.027, -83.997
13667.358, 41.028, -84.019
13667.725, 41.026, -84.041
13668.091, 41.022, -84.049
13668.457, 41.017, -84.036
13668.823, 41.015, -84.005
13669.189, 41.016, -83.973
13669.556, 41.020, -83.957
13669.922, 41.024, -83.969
13670.288, 41.025, -84.000
13670.654, 41.021, -84.025
13671.021, 41.015, -84.024
13671.387, 41.011, -83.992
13671.753, 41.011, -83.947
13672.119, 41.016, -83.916
13672.485, 41.023, -83.919
13672.852, 41.027, -83.951
13673.218, 41.026, -83.989
13673.584, 41.021, -84.010
13673.950, 41.017, -84.004
13674.316, 41.015, -83.983
13674.683, 41.016, -83.967
13675.049, 41.019, -83.971
13675.415, 41.020, -83.992
13675.781, 41.017, -84.014
13676.147, 41.012, -84.020
13676.514, 41.008, -84.006
13676.880, 41.007, -83.981
13677.246, 41.009, -83.965
13677.612, 41.011, -83.967
13677.979, 41.012, -83.985
13678.345, 41.011, -84.004
13678.711, 41.008, -84.012
13679.077, 41.007, -84.006
13679.443, 41.008, -83.999
13679.810, 41.010, -84.007
13680.176, 41.011, -84.034
13680.542, 41.010, -84.070
13680.908, 41.004, -84.093
13681.274, 40.997, -84.086
13681.641, 40.993, -84.050
13682.007, 40.993, -84.003
13682.373, 40.999, -83.970
13682.739, 41.006, -83.967
13683.105, 41.011, -83.991
13683.472, 41.013, -84.026
13683.838, 41.011, -84.052
13684.204, 41.007, -84.057
13684.570, 41.005, -84.045
13684.937, 41.006, -84.028
13685.303, 41.008, -84.021
13685.669, 41.011, -84.029
13686.035, 41.011, -84.050
13686.401, 41.010, -84.072
13686.768, 41.005, -84.084
13687.134, 41.000, -84.076
13687.500, 40.997, -84.050
13687.866, 40.996, -84.015
13688.232, 40.999, -83.985
13688.599, 41.003, -83.971
13688.965, 41.008, -83.979
13689.331, 41.012, -84.006
13689.697, 41.012, -84.041
13690.063, 41.010, -84.070
13690.430, 41.006, -84.084
13690.796, 41.002, -84.078
13691.162, 41.000, -84.058
13691.528, 41.001, -84.036
13691.895, 41.004, -84.026
13692.261, 41.007, -84.035
13692.627, 41.009, -84.061
13692.993, 41.007, -84.087
13693.359, 41.002, -84.097
13693.726, 40.997, -84.081
13694.092, 40.994, -84.044
13694.458, 40.996, -84.005
13694.824, 41.001, -83.983
13695.190, 41.006, -83.987
13695.557, 41.009, -84.009
13695.923, 41.009, -84.034
13696.289, 41.007, -84.050
13696.655, 41.005, -84.056
13697.021, 41.004, -84.058
13697.388, 41.003, -84.063
13697.754, 41.000, -84.069
13698.120, 40.997, -84.064
13698.486, 40.994, -84.042
13698.853, 40.995, -84.010
13699.219, 41.000, -83.987
13699.585, 41.007, -83.994
13699.951, 41.012, -84.033
13700.317, 41.012, -84.089
13700.684, 41.006, -84.132
13701.050, 40.998, -84.141
13701.416, 40.992, -84.115
13701.782, 40.991, -84.073
13702.148, 40.994, -84.041
13702.515, 40.999, -84.034
13702.881, 41.002, -84.050
13703.247, 41.003, -84.074
13703.613, 41.001, -84.092
13703.979, 40.999, -84.096
13704.346, 40.997, -84.092
13704.712, 40.997, -84.087
13705.078, 40.996, -84.086
13705.444, 40.995, -84.087
13705.811, 40.993, -84.086
13706.177, 40.991, -84.080
13706.543, 40.989, -84.069
13706.909, 40.988, -84.054
13707.275, 40.988, -84.037
13707.642, 40.989, -84.022
13708.008, 40.990, -84.013
13708.374, 40.992, -84.012
13708.740, 40.993, -84.020
13709.106, 40.992, -84.029
13709.473, 40.990, -84.030
13709.839, 40.988, -84.016
13710.205, 40.988, -83.992
13710.571, 40.992, -83.973
13710.938, 40.997, -83.975
13711.304, 41.001, -84.004
13711.670, 41.002, -84.049
13712.036, 40.997, -84.089
13712.402, 40.991, -84.104
13712.769, 40.984, -84.091
13713.135, 40.981, -84.060
13713.501, 40.982, -84.034
13713.867, 40.985, -84.029
13714.233, 40.986, -84.045
13714.600, 40.985, -84.069
13714.966, 40.981, -84.086
13715.332, 40.975, -84.082
13715.698, 40.971, -84.060
13716.064, 40.970, -84.030
13716.431, 40.972, -84.004
13716.797, 40.975, -83.991
13717.163, 40.978, -83.992
13717.529, 40.980, -84.002
13717.896, 40.982, -84.013
13718.262, 40.982, -84.021
13718.628, 40.984, -84.026
13718.994, 40.986, -84.035
13719.360, 40.988, -84.054
13719.727, 40.989, -84.084
13720.093, 40.988, -84.118
13720.459, 40.983, -84.144
13720.825, 40.977, -84.148
13721.191, 40.972, -84.128
13721.558, 40.970, -84.094
13721.924, 40.972, -84.064
13722.290, 40.975, -84.051
13722.656, 40.978, -84.058
13723.022, 40.978, -84.074
13723.389, 40.977, -84.083
13723.755, 40.974, -84.080
13724.121, 40.973, -84.070
13724.487, 40.973, -84.064
13724.854, 40.974, -84.067
13725.220, 40.972, -84.073
13725.586, 40.969, -84.071
13725.952, 40.967, -84.054
13726.318, 40.967, -84.029
13726.685, 40.970, -84.014
13727.051, 40.975, -84.023
13727.417, 40.977, -84.055
13727.783, 40.974, -84.091
13728.149, 40.968, -84.106
13728.516, 40.961, -84.086
13728.882, 40.958, -84.038
13729.248, 40.961, -83.987
13729.614, 40.969, -83.960
13729.980, 40.978, -83.971
13730.347, 40.984, -84.012
13730.713, 40.984, -84.062
13731.079, 40.980, -84.095
13731.445, 40.976, -84.101
13731.812, 40.972, -84.082
13732.178, 40.973, -84.057
13732.544, 40.976, -84.042
13732.910, 40.980, -84.048
13733.276, 40.982, -84.071
13733.643, 40.982, -84.099
13734.009, 40.978, -84.120
13734.375, 40.973, -84.124
13734.741, 40.969, -84.109
13735.107, 40.966, -84.083
13735.474, 40.966, -84.057
13735.840, 40.967, -84.040
13736.206, 40.969, -84.039
13736.572, 40.969, -84.049
13736.938, 40.967, -84.062
13737.305, 40.964, -84.063
13737.671, 40.960, -84.047
13738.037, 40.960, -84.020
13738.403, 40.963, -84.000
13738.770, 40.968, -84.005
13739.136, 40.971, -84.041
13739.502, 40.970, -84.092
13739.868, 40.964, -84.132
13740.234, 40.956, -84.140
13740.601, 40.950, -84.116
13740.967, 40.949, -84.080
13741.333, 40.952, -84.059
13741.699, 40.955, -84.065
13742.065, 40.957, -84.088
13742.432, 40.955, -84.106
13742.798, 40.951, -84.102
13743.164, 40.950, -84.077
13743.530, 40.953, -84.050
13743.896, 40.959, -84.040
13744.263, 40.964, -84.054
13744.629, 40.966, -84.080
13744.995, 40.965, -84.097
13745.361, 40.964, -84.096
13745.728, 40.964, -84.082
13746.094, 40.967, -84.068
13746.460, 40.971, -84.069
13746.826, 40.973, -84.083
13747.192, 40.973, -84.101
13747.559, 40.972, -84.107
13747.925, 40.971, -84.100
13748.291, 40.971, -84.089
13748.657, 40.974, -84.091
13749.023, 40.976, -84.113
13749.390, 40.975, -84.150
13749.756, 40.970, -84.183
13750.122, 40.962, -84.191
13750.488, 40.954, -84.168
13750.854, 40.950, -84.125
13751.221, 40.950, -84.084
13751.587, 40.953, -84.063
13751.953, 40.955, -84.061
13752.319, 40.955, -84.065
13752.686, 40.954, -84.060
13753.052, 40.954, -84.043
13753.418, 40.957, -84.026
13753.784, 40.962, -84.029
13754.150, 40.966, -84.056
13754.517, 40.967, -84.097
13754.883, 40.963, -84.129
13755.249, 40.958, -84.135
13755.615, 40.954, -84.117
13755.981, 40.953, -84.087
13756.348, 40.955, -84.064
13756.714, 40.958, -84.056
13757.080, 40.961, -84.063
13757.446, 40.962, -84.077
13757.812, 40.962, -84.091
13758.179, 40.960, -84.097
13758.545, 40.957, -84.092
13758.911, 40.955, -84.073
13759.277, 40.956, -84.045
13759.644, 40.959, -84.022
13760.010, 40.965, -84.017
13760.376, 40.970, -84.039
13760.742, 40.972, -84.078
13761.108, 40.970, -84.115
13761.475, 40.966, -84.132
13761.841, 40.963, -84.130
13762.207, 40.962, -84.124
13762.573, 40.962, -84.129
13762.939, 40.961, -84.149
13763.306, 40.957, -84.165
13763.672, 40.951, -84.159
13764.038, 40.947, -84.126
13764.404, 40.946, -84.080
13764.771, 40.950, -84.048
13765.137, 40.956, -84.043
13765.503, 40.959, -84.059
13765.869, 40.958, -84.076
13766.235, 40.956, -84.078
13766.602, 40.955, -84.067
13766.968, 40.956, -84.060
13767.334, 40.958, -84.067
13767.700, 40.957, -84.086
13768.066, 40.952, -84.096
13768.433, 40.947, -84.083
13768.799, 40.944, -84.047
13769.165, 40.946, -84.010
13769.531, 40.951, -83.995
13769.897, 40.956, -84.015
13770.264, 40.957, -84.058
13770.630, 40.952, -84.096
13770.996, 40.945, -84.108
13771.362, 40.939, -84.090
13771.729, 40.937, -84.056
13772.095, 40.939, -84.031
13772.461, 40.943, -84.030
13772.827, 40.946, -84.055
13773.193, 40.945, -84.092
13773.560, 40.940, -84.119
13773.926, 40.934, -84.122
13774.292, 40.928, -84.095
13774.658, 40.925, -84.048
13775.024, 40.928, -84.000
13775.391, 40.934, -83.974
13775.757, 40.941, -83.977
13776.123, 40.945, -84.006
13776.489, 40.945, -84.042
13776.855, 40.941, -84.062
13777.222, 40.936, -84.054
13777.588, 40.933, -84.024
13777.954, 40.934, -83.991
13778.320, 40.938, -83.973
13778.687, 40.942, -83.979
13779.053, 40.944, -83.999
13779.419, 40.944, -84.018
13779.785, 40.942, -84.029
13780.151, 40.941, -84.034
13780.518, 40.941, -84.044
13780.884, 40.940, -84.064
13781.250, 40.938, -84.085
13781.616, 40.933, -84.094
13781.982, 40.929, -84.081
13782.349, 40.929, -84.054
13782.715, 40.933, -84.036
13783.081, 40.939, -84.047
13783.447, 40.943, -84.089
13783.813, 40.942, -84.142
13784.180, 40.936, -84.176
13784.546, 40.929, -84.172
13784.912, 40.925, -84.131
13785.278, 40.927, -84.081
13785.645, 40.934, -84.048
13786.011, 40.943, -84.047
13786.377, 40.950, -84.076
13786.743, 40.953, -84.116
13787.109, 40.953, -84.153
13787.476, 40.950, -84.178
13787.842, 40.947, -84.189
13788.208, 40.944, -84.187
13788.574, 40.940, -84.173
13788.940, 40.939, -84.151
13789.307, 40.940, -84.129
13789.673, 40.942, -84.120
13790.039, 40.945, -84.131
13790.405, 40.945, -84.159
13790.771, 40.941, -84.188
13791.138, 40.934, -84.198
13791.504, 40.928, -84.180
13791.870, 40.925, -84.141
13792.236, 40.926, -84.106
13792.603, 40.931, -84.095
13792.969, 40.935, -84.116
13793.335, 40.936, -84.153
13793.701, 40.933, -84.182
13794.067, 40.928, -84.189
13794.434, 40.925, -84.175
13794.800, 40.925, -84.159
13795.166, 40.928, -84.158
13795.532, 40.929, -84.175
13795.898, 40.928, -84.198
13796.265, 40.923, -84.206
13796.631, 40.919, -84.188
13796.997, 40.916, -84.151
13797.363, 40.918, -84.111
13797.729, 40.922, -84.087
13798.096, 40.926, -84.081
13798.462, 40.929, -84.086
13798.828, 40.929, -84.092
13799.194, 40.929, -84.094
13799.561, 40.929, -84.092
13799.927, 40.929, -84.093
13800.293, 40.929, -84.097
13800.659, 40.927, -84.102
13801.025, 40.925, -84.101
13801.392, 40.923, -84.093
13801.758, 40.921, -84.078
13802.124, 40.922, -84.063
13802.490, 40.923, -84.052
13802.856, 40.926, -84.053
13803.223, 40.928, -84.067
13803.589, 40.930, -84.093
13803.955, 40.928, -84.123
13804.321, 40.925, -84.147
13804.688, 40.920, -84.153
13805.054, 40.917, -84.142
13805.420, 40.916, -84.125
13805.786, 40.917, -84.115
13806.152, 40.919, -84.119
13806.519, 40.918, -84.131
13806.885, 40.915, -84.132
13807.251, 40.913, -84.111
13807.617, 40.913, -84.073
13807.983, 40.918, -84.038
13808.350, 40.926, -84.030
13808.716, 40.934, -84.058
13809.082, 40.937, -84.106
13809.448, 40.936, -84.150
13809.814, 40.931, -84.169
13810.181, 40.929, -84.166
13810.547, 40.929, -84.158
13810.913, 40.930, -84.164
13811.279, 40.931, -84.190
13811.646, 40.929, -84.222
13812.012, 40.923, -84.241
13812.378, 40.916, -84.234
13812.744, 40.912, -84.207
13813.110, 40.911, -84.179
13813.477, 40.912, -84.164
13813.843, 40.913, -84.167
13814.209, 40.911, -84.175
13814.575, 40.907, -84.171
13814.941, 40.903, -84.148
13815.308, 40.902, -84.111
13815.674, 40.904, -84.078
13816.040, 40.909, -84.066
13816.406, 40.913, -84.078
13816.772, 40.914, -84.104
13817.139, 40.911, -84.124
13817.505, 40.908, -84.124
13817.871, 40.906, -84.103
13818.237, 40.908, -84.077
13818.604, 40.912, -84.068
13818.970, 40.918, -84.085
13819.336, 40.920, -84.124
13819.702, 40.919, -84.165
13820.068, 40.914, -84.188
13820.435, 40.908, -84.181
13820.801, 40.906, -84.150
13821.167, 40.907, -84.114
13821.533, 40.912, -84.092
13821.899, 40.918, -84.095
13822.266, 40.921, -84.118
13822.632, 40.922, -84.146
13822.998, 40.919, -84.162
13823.364, 40.915, -84.154
13823.730, 40.913, -84.125
13824.097, 40.914, -84.088
13824.463, 40.918, -84.062
13824.829, 40.925, -84.061
13825.195, 40.929, -84.085
13825.562, 40.930, -84.122
13825.928, 40.926, -84.151
13826.294, 40.922, -84.161
13826.660, 40.918, -84.151
13827.026, 40.916, -84.138
13827.393, 40.916, -84.135
13827.759, 40.915, -84.146
13828.125, 40.911, -84.158
13828.491, 40.906, -84.154
13828.857, 40.902, -84.127
13829.224, 40.902, -84.089
13829.590, 40.906, -84.067
13829.956, 40.912, -84.077
13830.322, 40.914, -84.116
13830.688, 40.912, -84.157
13831.055, 40.905, -84.170
13831.421, 40.899, -84.145
13831.787, 40.898, -84.097
13832.153, 40.903, -84.059
13832.520, 40.910, -84.056
13832.886, 40.916, -84.086
13833.252, 40.917, -84.129
13833.618, 40.913, -84.154
13833.984, 40.909, -84.151
13834.351, 40.908, -84.128
13834.717, 40.911, -84.110
13835.083, 40.917, -84.116
13835.449, 40.920, -84.150
13835.815, 40.920, -84.198
13836.182, 40.915, -84.237
13836.548, 40.907, -84.252
13836.914, 40.900, -84.237
13837.280, 40.895, -84.200
13837.646, 40.894, -84.155
13838.013, 40.896, -84.117
13838.379, 40.901, -84.096
13838.745, 40.905, -84.095
13839.111, 40.908, -84.110
13839.478, 40.909, -84.131
13839.844, 40.907, -84.145
13840.210, 40.905, -84.146
13840.576, 40.902, -84.135
13840.942, 40.902, -84.119
13841.309, 40.903, -84.110
13841.675, 40.904, -84.113
13842.041, 40.904, -84.125
13842.407, 40.901, -84.137
13842.773, 40.897, -84.137
13843.140, 40.893, -84.121
13843.506, 40.891, -84.094
13843.872, 40.891, -84.068
13844.238, 40.894, -84.057
13844.604, 40.896, -84.068
13844.971, 40.896, -84.092
13845.337, 40.893, -84.114
13845.703, 40.888, -84.118
13846.069, 40.884, -84.099
13846.436, 40.884, -84.068
13846.802, 40.887, -84.049
13847.168, 40.893, -84.058
13847.534, 40.897, -84.097
13847.900, 40.896, -84.148
13848.267, 40.890, -84.182
13848.633, 40.882, -84.176
13848.999, 40.877, -84.131
13849.365, 40.879, -84.071
13849.731, 40.887, -84.030
13850.098, 40.899, -84.032
13850.464, 40.907, -84.077
13850.830, 40.910, -84.144
13851.196, 40.906, -84.200
13851.562, 40.899, -84.225
13851.929, 40.892, -84.215
13852.295, 40.888, -84.186
13852.661, 40.887, -84.154
13853.027, 40.889, -84.133
13853.394, 40.890, -84.121
13853.760, 40.892, -84.118
13854.126, 40.893, -84.119
13854.492, 40.895, -84.129
13854.858, 40.895, -84.150
13855.225, 40.893, -84.177
13855.591, 40.889, -84.199
13855.957, 40.883, -84.207
13856.323, 40.878, -84.195
13856.689, 40.875, -84.169
13857.056, 40.874, -84.143
13857.422, 40.876, -84.126
13857.788, 40.878, -84.121
13858.154, 40.880, -84.122
13858.521, 40.880, -84.123
13858.887, 40.882, -84.117
13859.253, 40.884, -84.106
13859.619, 40.889, -84.102
13859.985, 40.895, -84.113
13860.352, 40.901, -84.146
13860.718, 40.904, -84.196
13861.084, 40.902, -84.246
13861.450, 40.896, -84.278
13861.816, 40.889, -84.277
13862.183, 40.884, -84.243
13862.549, 40.883, -84.196
13862.915, 40.887, -84.158
13863.281, 40.893, -84.144
13863.647, 40.898, -84.153
13864.014, 40.900, -84.171
13864.380, 40.899, -84.184
13864.746, 40.898, -84.187
13865.112, 40.898, -84.186
13865.479, 40.898, -84.188
13865.845, 40.896, -84.191
13866.211, 40.894, -84.189
13866.577, 40.891, -84.175
13866.943, 40.890, -84.151
13867.310, 40.891, -84.129
13867.676, 40.893, -84.118
13868.042, 40.895, -84.120
13868.408, 40.895, -84.127
13868.774, 40.895, -84.133
13869.141, 40.895, -84.139
13869.507, 40.895, -84.153
13869.873, 40.893, -84.179
13870.239, 40.889, -84.210
13870.605, 40.881, -84.227
13870.972, 40.872, -84.215
13871.338, 40.865, -84.174
13871.704, 40.863, -84.123
