Freq(Hz), SPL(dB), Phase(degrees)
13103.394, 41.501, -83.658
13103.760, 41.503, -83.671
13104.126, 41.504, -83.699
13104.492, 41.501, -83.731
13104.858, 41.494, -83.746
13105.225, 41.486, -83.728
13105.591, 41.482, -83.678
13105.957, 41.483, -83.621
13106.323, 41.490, -83.587
13106.689, 41.499, -83.597
13107.056, 41.504, -83.644
13107.422, 41.502, -83.699
13107.788, 41.496, -83.728
13108.154, 41.489, -83.721
13108.521, 41.486, -83.692
13108.887, 41.487, -83.668
13109.253, 41.491, -83.668
13109.619, 41.492, -83.688
13109.985, 41.489, -83.708
13110.352, 41.485, -83.709
13110.718, 41.482, -83.685
13111.084, 41.482, -83.651
13111.450, 41.485, -83.625
13111.816, 41.490, -83.619
13112.183, 41.494, -83.631
13112.549, 41.495, -83.649
13112.915, 41.495, -83.664
13113.281, 41.493, -83.671
13113.647, 41.492, -83.670
13114.014, 41.490, -83.665
13114.380, 41.489, -83.656
13114.746, 41.489, -83.644
13115.112, 41.490, -83.634
13115.479, 41.491, -83.631
13115.845, 41.493, -83.637
13116.211, 41.493, -83.650
13116.577, 41.492, -83.664
13116.943, 41.490, -83.672
13117.310, 41.488, -83.674
13117.676, 41.487, -83.675
13118.042, 41.487, -83.680
13118.408, 41.486, -83.691
13118.774, 41.484, -83.705
13119.141, 41.482, -83.713
13119.507, 41.479, -83.711
13119.873, 41.477, -83.700
13120.239, 41.478, -83.686
13120.605, 41.481, -83.681
13120.972, 41.484, -83.691
13121.338, 41.486, -83.717
13121.704, 41.486, -83.748
13122.070, 41.483, -83.771
13122.437, 41.479, -83.777
13122.803, 41.475, -83.767
13123.169, 41.474, -83.749
13123.535, 41.474, -83.734
13123.901, 41.475, -83.727
13124.268, 41.475, -83.724
13124.634, 41.474, -83.719
13125.000, 41.474, -83.707
13125.366, 41.475, -83.694
13125.732, 41.476, -83.686
13126.099, 41.477, -83.685
13126.465, 41.477, -83.688
13126.831, 41.477, -83.689
13127.197, 41.477, -83.684
13127.563, 41.478, -83.680
13127.930, 41.479, -83.685
13128.296, 41.480, -83.698
13128.662, 41.479, -83.713
13129.028, 41.477, -83.717
13129.395, 41.475, -83.707
13129.761, 41.476, -83.691
13130.127, 41.480, -83.685
13130.493, 41.483, -83.699
13130.859, 41.485, -83.727
13131.226, 41.483, -83.751
13131.592, 41.479, -83.755
13131.958, 41.476, -83.738
13132.324, 41.476, -83.711
13132.690, 41.479, -83.693
13133.057, 41.483, -83.693
13133.423, 41.484, -83.707
13133.789, 41.483, -83.721
13134.155, 41.480, -83.724
13134.521, 41.477, -83.711
13134.888, 41.476, -83.687
13135.254, 41.476, -83.663
13135.620, 41.478, -83.646
13135.986, 41.480, -83.641
13136.353, 41.482, -83.649
13136.719, 41.483, -83.668
13137.085, 41.482, -83.693
13137.451, 41.478, -83.714
13137.817, 41.473, -83.726
13138.184, 41.468, -83.726
13138.550, 41.464, -83.716
13138.916, 41.461, -83.701
13139.282, 41.460, -83.684
13139.648, 41.459, -83.666
13140.015, 41.461, -83.650
13140.381, 41.464, -83.644
13140.747, 41.468, -83.654
13141.113, 41.470, -83.680
13141.479, 41.470, -83.711
13141.846, 41.468, -83.733
13142.212, 41.465, -83.735
13142.578, 41.464, -83.723
13142.944, 41.466, -83.714
13143.311, 41.470, -83.725
13143.677, 41.472, -83.757
13144.043, 41.469, -83.792
13144.409, 41.462, -83.805
13144.775, 41.456, -83.781
13145.142, 41.453, -83.733
13145.508, 41.457, -83.686
13145.874, 41.463, -83.669
13146.240, 41.469, -83.689
13146.606, 41.470, -83.727
13146.973, 41.465, -83.756
13147.339, 41.458, -83.752
13147.705, 41.453, -83.711
13148.071, 41.453, -83.655
13148.438, 41.458, -83.610
13148.804, 41.467, -83.600
13149.170, 41.474, -83.627
13149.536, 41.476, -83.675
13149.902, 41.474, -83.720
13150.269, 41.469, -83.742
13150.635, 41.464, -83.739
13151.001, 41.462, -83.724
13151.367, 41.463, -83.716
13151.733, 41.464, -83.725
13152.100, 41.464, -83.745
13152.466, 41.460, -83.760
13152.832, 41.455, -83.752
13153.198, 41.451, -83.721
13153.564, 41.452, -83.683
13153.931, 41.456, -83.658
13154.297, 41.461, -83.660
13154.663, 41.464, -83.681
13155.029, 41.463, -83.704
13155.396, 41.459, -83.708
13155.762, 41.456, -83.688
13156.128, 41.455, -83.654
13156.494, 41.458, -83.625
13156.860, 41.464, -83.615
13157.227, 41.468, -83.631
13157.593, 41.469, -83.664
13157.959, 41.467, -83.696
13158.325, 41.461, -83.712
13158.691, 41.455, -83.703
13159.058, 41.451, -83.676
13159.424, 41.451, -83.645
13159.790, 41.453, -83.629
13160.156, 41.456, -83.639
13160.522, 41.456, -83.668
13160.889, 41.453, -83.697
13161.255, 41.447, -83.706
13161.621, 41.442, -83.689
13161.987, 41.441, -83.660
13162.354, 41.444, -83.641
13162.720, 41.450, -83.650
13163.086, 41.453, -83.685
13163.452, 41.453, -83.729
13163.818, 41.450, -83.764
13164.185, 41.446, -83.780
13164.551, 41.443, -83.782
13164.917, 41.441, -83.779
13165.283, 41.440, -83.777
13165.649, 41.440, -83.773
13166.016, 41.439, -83.765
13166.382, 41.439, -83.754
13166.748, 41.441, -83.745
13167.114, 41.443, -83.742
13167.480, 41.444, -83.746
13167.847, 41.443, -83.751
13168.213, 41.442, -83.752
13168.579, 41.440, -83.745
13168.945, 41.438, -83.732
13169.312, 41.437, -83.715
13169.678, 41.437, -83.695
13170.044, 41.438, -83.677
13170.410, 41.441, -83.668
13170.776, 41.444, -83.674
13171.143, 41.446, -83.697
13171.509, 41.445, -83.728
13171.875, 41.440, -83.750
13172.241, 41.434, -83.749
13172.607, 41.430, -83.723
13172.974, 41.430, -83.687
13173.340, 41.434, -83.661
13173.706, 41.440, -83.657
13174.072, 41.445, -83.672
13174.438, 41.448, -83.696
13174.805, 41.449, -83.718
13175.171, 41.450, -83.737
13175.537, 41.451, -83.756
13175.903, 41.451, -83.777
13176.270, 41.450, -83.797
13176.636, 41.447, -83.809
13177.002, 41.444, -83.808
13177.368, 41.442, -83.796
13177.734, 41.440, -83.781
13178.101, 41.439, -83.765
13178.467, 41.438, -83.747
13178.833, 41.438, -83.725
13179.199, 41.439, -83.700
13179.565, 41.441, -83.678
13179.932, 41.446, -83.670
13180.298, 41.450, -83.684
13180.664, 41.452, -83.718
13181.030, 41.450, -83.758
13181.396, 41.444, -83.789
13181.763, 41.437, -83.796
13182.129, 41.429, -83.775
13182.495, 41.425, -83.733
13182.861, 41.426, -83.687
13183.228, 41.431, -83.657
13183.594, 41.438, -83.659
13183.960, 41.444, -83.693
13184.326, 41.445, -83.744
13184.692, 41.441, -83.787
13185.059, 41.435, -83.804
13185.425, 41.430, -83.792
13185.791, 41.428, -83.764
13186.157, 41.430, -83.744
13186.523, 41.434, -83.743
13186.890, 41.436, -83.761
13187.256, 41.435, -83.782
13187.622, 41.433, -83.791
13187.988, 41.430, -83.780
13188.354, 41.429, -83.756
13188.721, 41.431, -83.735
13189.087, 41.435, -83.730
13189.453, 41.439, -83.744
13189.819, 41.439, -83.769
13190.186, 41.437, -83.791
13190.552, 41.433, -83.797
13190.918, 41.428, -83.784
13191.284, 41.426, -83.756
13191.650, 41.427, -83.729
13192.017, 41.430, -83.718
13192.383, 41.432, -83.726
13192.749, 41.432, -83.743
13193.115, 41.429, -83.754
13193.481, 41.426, -83.745
13193.848, 41.424, -83.721
13194.214, 41.425, -83.697
13194.580, 41.429, -83.692
13194.946, 41.432, -83.709
13195.312, 41.432, -83.736
13195.679, 41.428, -83.753
13196.045, 41.425, -83.749
13196.411, 41.423, -83.729
13196.777, 41.425, -83.713
13197.144, 41.428, -83.713
13197.510, 41.430, -83.729
13197.876, 41.430, -83.747
13198.242, 41.428, -83.754
13198.608, 41.427, -83.752
13198.975, 41.428, -83.750
13199.341, 41.430, -83.759
13199.707, 41.429, -83.778
13200.073, 41.426, -83.789
13200.439, 41.423, -83.778
13200.806, 41.421, -83.748
13201.172, 41.424, -83.717
13201.538, 41.430, -83.709
13201.904, 41.435, -83.732
13202.271, 41.436, -83.774
13202.637, 41.431, -83.806
13203.003, 41.425, -83.810
13203.369, 41.421, -83.788
13203.735, 41.421, -83.760
13204.102, 41.423, -83.747
13204.468, 41.425, -83.752
13204.834, 41.425, -83.766
13205.200, 41.423, -83.774
13205.566, 41.421, -83.771
13205.933, 41.420, -83.765
13206.299, 41.421, -83.764
13206.665, 41.421, -83.769
13207.031, 41.419, -83.774
13207.397, 41.418, -83.769
13207.764, 41.419, -83.758
13208.130, 41.421, -83.751
13208.496, 41.425, -83.764
13208.862, 41.426, -83.794
13209.229, 41.424, -83.827
13209.595, 41.419, -83.841
13209.961, 41.414, -83.825
13210.327, 41.412, -83.791
13210.693, 41.415, -83.760
13211.060, 41.420, -83.755
13211.426, 41.424, -83.777
13211.792, 41.424, -83.810
13212.158, 41.420, -83.834
13212.524, 41.415, -83.834
13212.891, 41.412, -83.814
13213.257, 41.411, -83.789
13213.623, 41.414, -83.777
13213.989, 41.416, -83.786
13214.355, 41.416, -83.808
13214.722, 41.413, -83.831
13215.088, 41.407, -83.836
13215.454, 41.402, -83.816
13215.820, 41.399, -83.774
13216.187, 41.401, -83.725
13216.553, 41.407, -83.692
13216.919, 41.416, -83.692
13217.285, 41.422, -83.724
13217.651, 41.424, -83.774
13218.018, 41.421, -83.814
13218.384, 41.416, -83.827
13218.750, 41.412, -83.808
13219.116, 41.412, -83.776
13219.482, 41.416, -83.755
13219.849, 41.422, -83.762
13220.215, 41.425, -83.795
13220.581, 41.424, -83.836
13220.947, 41.419, -83.862
13221.313, 41.413, -83.860
13221.680, 41.408, -83.833
13222.046, 41.406, -83.795
13222.412, 41.408, -83.764
13222.778, 41.411, -83.750
13223.145, 41.413, -83.753
13223.511, 41.414, -83.764
13223.877, 41.413, -83.773
13224.243, 41.411, -83.776
13224.609, 41.409, -83.776
13224.976, 41.407, -83.775
13225.342, 41.404, -83.773
13225.708, 41.402, -83.767
13226.074, 41.399, -83.750
13226.440, 41.397, -83.722
13226.807, 41.398, -83.691
13227.173, 41.403, -83.670
13227.539, 41.409, -83.672
13227.905, 41.414, -83.700
13228.271, 41.415, -83.745
13228.638, 41.413, -83.790
13229.004, 41.407, -83.816
13229.370, 41.401, -83.816
13229.736, 41.397, -83.793
13230.103, 41.396, -83.763
13230.469, 41.399, -83.742
13230.835, 41.404, -83.742
13231.201, 41.408, -83.763
13231.567, 41.409, -83.796
13231.934, 41.407, -83.823
13232.300, 41.403, -83.835
13232.666, 41.400, -83.830
13233.032, 41.400, -83.817
13233.398, 41.402, -83.811
13233.765, 41.404, -83.820
13234.131, 41.404, -83.839
13234.497, 41.402, -83.855
13234.863, 41.399, -83.859
13235.229, 41.397, -83.847
13235.596, 41.397, -83.832
13235.962, 41.398, -83.826
13236.328, 41.399, -83.833
13236.694, 41.397, -83.844
13237.061, 41.394, -83.842
13237.427, 41.391, -83.821
13237.793, 41.391, -83.788
13238.159, 41.394, -83.762
13238.525, 41.399, -83.758
13238.892, 41.402, -83.775
13239.258, 41.401, -83.796
13239.624, 41.398, -83.801
13239.990, 41.396, -83.786
13240.356, 41.397, -83.762
13240.723, 41.400, -83.752
13241.089, 41.403, -83.766
13241.455, 41.404, -83.794
13241.821, 41.400, -83.815
13242.188, 41.395, -83.812
13242.554, 41.392, -83.784
13242.920, 41.393, -83.751
13243.286, 41.397, -83.735
13243.652, 41.401, -83.748
13244.019, 41.402, -83.778
13244.385, 41.400, -83.806
13244.751, 41.395, -83.815
13245.117, 41.390, -83.802
13245.483, 41.388, -83.779
13245.850, 41.389, -83.760
13246.216, 41.390, -83.750
13246.582, 41.392, -83.749
13246.948, 41.393, -83.750
13247.314, 41.394, -83.752
13247.681, 41.395, -83.758
13248.047, 41.396, -83.770
13248.413, 41.396, -83.786
13248.779, 41.395, -83.801
13249.146, 41.394, -83.809
13249.512, 41.392, -83.810
13249.878, 41.392, -83.809
13250.244, 41.392, -83.813
13250.610, 41.391, -83.819
13250.977, 41.389, -83.823
13251.343, 41.387, -83.815
13251.709, 41.386, -83.796
13252.075, 41.387, -83.773
13252.441, 41.389, -83.758
13252.808, 41.393, -83.757
13253.174, 41.395, -83.768
13253.540, 41.395, -83.781
13253.906, 41.393, -83.789
13254.272, 41.392, -83.791
13254.639, 41.391, -83.790
13255.005, 41.390, -83.792
13255.371, 41.389, -83.797
13255.737, 41.387, -83.803
13256.104, 41.384, -83.807
13256.470, 41.382, -83.806
13256.836, 41.379, -83.802
13257.202, 41.377, -83.796
13257.568, 41.375, -83.787
13257.935, 41.374, -83.775
13258.301, 41.375, -83.762
13258.667, 41.376, -83.754
13259.033, 41.378, -83.753
13259.399, 41.380, -83.760
13259.766, 41.382, -83.769
13260.132, 41.384, -83.778
13260.498, 41.386, -83.787
13260.864, 41.387, -83.802
13261.230, 41.388, -83.822
13261.597, 41.387, -83.841
13261.963, 41.384, -83.845
13262.329, 41.382, -83.830
13262.695, 41.381, -83.800
13263.062, 41.385, -83.772
13263.428, 41.390, -83.765
13263.794, 41.394, -83.781
13264.160, 41.394, -83.807
13264.526, 41.390, -83.820
13264.893, 41.385, -83.807
13265.259, 41.383, -83.775
13265.625, 41.384, -83.743
13265.991, 41.387, -83.730
13266.357, 41.390, -83.740
13266.724, 41.389, -83.762
13267.090, 41.386, -83.778
13267.456, 41.381, -83.775
13267.822, 41.377, -83.756
13268.188, 41.376, -83.731
13268.555, 41.377, -83.713
13268.921, 41.380, -83.711
13269.287, 41.382, -83.723
13269.653, 41.382, -83.743
13270.020, 41.381, -83.763
13270.386, 41.379, -83.777
13270.752, 41.377, -83.782
13271.118, 41.375, -83.780
13271.484, 41.375, -83.776
13271.851, 41.375, -83.774
13272.217, 41.377, -83.779
13272.583, 41.377, -83.789
13272.949, 41.377, -83.801
13273.315, 41.376, -83.810
13273.682, 41.375, -83.814
13274.048, 41.374, -83.814
13274.414, 41.374, -83.810
13274.780, 41.374, -83.807
13275.146, 41.374, -83.806
13275.513, 41.375, -83.809
13275.879, 41.375, -83.816
13276.245, 41.375, -83.826
13276.611, 41.373, -83.834
13276.978, 41.372, -83.838
13277.344, 41.370, -83.835
13277.710, 41.369, -83.827
13278.076, 41.370, -83.818
13278.442, 41.373, -83.818
13278.809, 41.375, -83.830
13279.175, 41.376, -83.854
13279.541, 41.375, -83.880
13279.907, 41.371, -83.896
13280.273, 41.367, -83.892
13280.640, 41.365, -83.869
13281.006, 41.366, -83.840
13281.372, 41.370, -83.822
13281.738, 41.374, -83.828
13282.104, 41.377, -83.854
13282.471, 41.375, -83.882
13282.837, 41.371, -83.894
13283.203, 41.366, -83.878
13283.569, 41.363, -83.843
13283.936, 41.365, -83.810
13284.302, 41.368, -83.795
13284.668, 41.371, -83.800
13285.034, 41.371, -83.815
13285.400, 41.369, -83.822
13285.767, 41.367, -83.815
13286.133, 41.366, -83.799
13286.499, 41.367, -83.787
13286.865, 41.368, -83.788
13287.231, 41.370, -83.801
13287.598, 41.369, -83.820
13287.964, 41.367, -83.840
13288.330, 41.364, -83.856
13288.696, 41.360, -83.864
13289.062, 41.354, -83.855
13289.429, 41.350, -83.824
13289.795, 41.349, -83.776
13290.161, 41.354, -83.732
13290.527, 41.363, -83.714
13290.894, 41.371, -83.738
13291.260, 41.376, -83.793
13291.626, 41.374, -83.851
13291.992, 41.367, -83.882
13292.358, 41.360, -83.874
13292.725, 41.357, -83.840
13293.091, 41.358, -83.807
13293.457, 41.361, -83.793
13293.823, 41.362, -83.798
13294.189, 41.362, -83.802
13294.556, 41.360, -83.793
13294.922, 41.361, -83.770
13295.288, 41.365, -83.752
13295.654, 41.371, -83.759
13296.021, 41.375, -83.796
13296.387, 41.375, -83.850
13296.753, 41.370, -83.897
13297.119, 41.362, -83.916
13297.485, 41.355, -83.901
13297.852, 41.351, -83.867
13298.218, 41.352, -83.834
13298.584, 41.355, -83.819
13298.950, 41.357, -83.826
13299.316, 41.358, -83.845
13299.683, 41.355, -83.859
13300.049, 41.352, -83.854
13300.415, 41.349, -83.828
13300.781, 41.350, -83.794
13301.147, 41.353, -83.768
13301.514, 41.359, -83.765
13301.880, 41.362, -83.784
13302.246, 41.362, -83.810
13302.612, 41.358, -83.821
13302.979, 41.354, -83.805
13303.345, 41.353, -83.770
13303.711, 41.357, -83.743
13304.077, 41.363, -83.745
13304.443, 41.366, -83.781
13304.810, 41.365, -83.831
13305.176, 41.357, -83.864
13305.542, 41.348, -83.857
13305.908, 41.343, -83.815
13306.274, 41.344, -83.767
13306.641, 41.349, -83.745
13307.007, 41.355, -83.764
13307.373, 41.358, -83.808
13307.739, 41.355, -83.850
13308.105, 41.349, -83.868
13308.472, 41.345, -83.861
13308.838, 41.343, -83.845
13309.204, 41.344, -83.840
13309.570, 41.344, -83.846
13309.937, 41.343, -83.852
13310.303, 41.340, -83.844
13310.669, 41.339, -83.820
13311.035, 41.341, -83.792
13311.401, 41.345, -83.776
13311.768, 41.349, -83.777
13312.134, 41.351, -83.786
13312.500, 41.352, -83.790
13312.866, 41.353, -83.787
13313.232, 41.355, -83.786
13313.599, 41.358, -83.799
13313.965, 41.359, -83.828
13314.331, 41.356, -83.855
13314.697, 41.351, -83.863
13315.063, 41.346, -83.845
13315.430, 41.346, -83.817
13315.796, 41.348, -83.802
13316.162, 41.351, -83.814
13316.528, 41.351, -83.843
13316.895, 41.346, -83.863
13317.261, 41.340, -83.852
13317.627, 41.336, -83.812
13317.993, 41.339, -83.768
13318.359, 41.345, -83.748
13318.726, 41.352, -83.764
13319.092, 41.356, -83.806
13319.458, 41.354, -83.849
13319.824, 41.350, -83.873
13320.190, 41.345, -83.873
13320.557, 41.343, -83.860
13320.923, 41.343, -83.845
13321.289, 41.343, -83.839
13321.655, 41.344, -83.841
13322.021, 41.344, -83.845
13322.388, 41.343, -83.847
13322.754, 41.342, -83.843
13323.120, 41.342, -83.835
13323.486, 41.343, -83.828
13323.853, 41.345, -83.829
13324.219, 41.348, -83.845
13324.585, 41.349, -83.876
13324.951, 41.347, -83.914
13325.317, 41.341, -83.941
13325.684, 41.334, -83.944
13326.050, 41.328, -83.918
13326.416, 41.326, -83.875
13326.782, 41.328, -83.839
13327.148, 41.333, -83.825
13327.515, 41.337, -83.833
13327.881, 41.337, -83.850
13328.247, 41.335, -83.853
13328.613, 41.332, -83.831
13328.979, 41.333, -83.791
13329.346, 41.338, -83.752
13329.712, 41.347, -83.736
13330.078, 41.355, -83.751
13330.444, 41.361, -83.791
13330.811, 41.363, -83.840
13331.177, 41.360, -83.879
13331.543, 41.356, -83.902
13331.909, 41.350, -83.907
13332.275, 41.346, -83.900
13332.642, 41.342, -83.886
13333.008, 41.338, -83.865
13333.374, 41.335, -83.836
13333.740, 41.334, -83.801
13334.106, 41.335, -83.767
13334.473, 41.338, -83.745
13334.839, 41.343, -83.744
13335.205, 41.346, -83.765
13335.571, 41.346, -83.799
13335.938, 41.342, -83.830
13336.304, 41.337, -83.844
13336.670, 41.331, -83.840
13337.036, 41.328, -83.826
13337.402, 41.327, -83.813
13337.769, 41.327, -83.811
13338.135, 41.327, -83.818
13338.501, 41.326, -83.827
13338.867, 41.324, -83.830
13339.233, 41.323, -83.830
13339.600, 41.324, -83.834
13339.966, 41.324, -83.846
13340.332, 41.323, -83.862
13340.698, 41.320, -83.868
13341.064, 41.317, -83.854
13341.431, 41.317, -83.823
13341.797, 41.321, -83.791
13342.163, 41.329, -83.782
13342.529, 41.337, -83.808
13342.896, 41.342, -83.859
13343.262, 41.342, -83.915
13343.628, 41.337, -83.953
13343.994, 41.332, -83.963
13344.360, 41.327, -83.952
13344.727, 41.325, -83.934
13345.093, 41.324, -83.916
13345.459, 41.324, -83.899
13345.825, 41.324, -83.881
13346.191, 41.325, -83.863
13346.558, 41.327, -83.851
13346.924, 41.329, -83.852
13347.290, 41.329, -83.861
13347.656, 41.327, -83.868
13348.022, 41.324, -83.862
13348.389, 41.322, -83.841
13348.755, 41.322, -83.817
13349.121, 41.325, -83.807
13349.487, 41.327, -83.818
13349.854, 41.326, -83.844
13350.220, 41.322, -83.865
13350.586, 41.315, -83.862
13350.952, 41.309, -83.826
13351.318, 41.308, -83.770
13351.685, 41.313, -83.719
13352.051, 41.323, -83.700
13352.417, 41.332, -83.725
13352.783, 41.337, -83.784
13353.149, 41.336, -83.851
13353.516, 41.328, -83.892
13353.882, 41.320, -83.890
13354.248, 41.314, -83.850
13354.614, 41.316, -83.801
13354.980, 41.322, -83.776
13355.347, 41.329, -83.789
13355.713, 41.333, -83.833
13356.079, 41.331, -83.880
13356.445, 41.326, -83.906
13356.812, 41.320, -83.905
13357.178, 41.317, -83.891
13357.544, 41.317, -83.882
13357.910, 41.316, -83.883
13358.276, 41.314, -83.888
13358.643, 41.310, -83.881
13359.009, 41.308, -83.859
13359.375, 41.309, -83.834
13359.741, 41.313, -83.822
13360.107, 41.317, -83.835
13360.474, 41.318, -83.866
13360.840, 41.317, -83.899
13361.206, 41.312, -83.917
13361.572, 41.308, -83.913
13361.938, 41.305, -83.895
13362.305, 41.305, -83.873
13362.671, 41.306, -83.854
13363.037, 41.308, -83.841
13363.403, 41.312, -83.835
13363.770, 41.316, -83.839
13364.136, 41.319, -83.854
13364.502, 41.321, -83.878
13364.868, 41.320, -83.902
13365.234, 41.317, -83.914
13365.601, 41.313, -83.908
13365.967, 41.312, -83.889
13366.333, 41.313, -83.870
13366.699, 41.315, -83.865
13367.065, 41.317, -83.877
13367.432, 41.316, -83.897
13367.798, 41.312, -83.908
13368.164, 41.307, -83.899
13368.530, 41.304, -83.868
13368.896, 41.304, -83.829
13369.263, 41.308, -83.802
13369.629, 41.313, -83.797
13369.995, 41.317, -83.817
13370.361, 41.318, -83.846
13370.728, 41.317, -83.868
13371.094, 41.315, -83.875
13371.460, 41.314, -83.874
13371.826, 41.316, -83.878
13372.192, 41.318, -83.899
13372.559, 41.318, -83.936
